#{"t_start": 1747431147.9038424, "env_id": "BuildingEnv"}
r,l,t
-559307.311159,16166,12624.948492
-482125.843359,16166,12632.303176
-555526.670206,16166,12639.567248
-582327.051742,16166,12646.813023
-457247.697883,16166,12654.141736
-581283.748385,16166,12661.449441
-558952.32936,16166,12668.658992
-526957.450436,16166,12675.909273
-537810.602498,16166,12683.145335
-507167.520188,16166,12690.417107
-575173.874947,16166,12697.678998
-599992.592769,16166,12704.95491
-448302.360044,16166,12712.411538
-626682.946078,16166,12719.659432
-555418.802944,16166,12726.938161
-516521.998625,16166,12734.197133
-607065.2754,16166,12741.385403
-503994.663735,16166,12748.619523
-564010.891551,16166,12755.853444
-481184.934666,16166,12763.089845
-435073.824959,16166,12770.324008
-564178.802711,16166,12777.570303
-624887.229716,16166,12785.037879
-473287.93235,16166,12792.552323
-581736.885431,16166,12800.043137
-587285.289395,16166,12807.539589
-485778.534657,16166,12815.019283
-550615.417305,16166,12822.304083
-576350.324199,16166,12829.6521
-514437.537726,16166,12836.877137
-587808.813537,16166,12844.18458
-508047.012256,16166,12851.504988
-545366.772157,16166,12858.702305
-502671.921645,16166,12865.965218
-489545.261767,16166,12873.250448
-461715.762431,16166,12880.468893
-557218.819049,16166,12887.780104
-493365.378683,16166,12895.036206
-543000.939207,16166,12902.344256
-616550.946096,16166,12909.587945
-525566.738449,16166,12916.797477
-589006.484921,16166,12923.971313
-425023.914979,16166,12931.127444
-475438.37951,16166,12938.320394
-442901.05452,16166,12945.509933
-498418.571351,16166,12952.651666
-528413.497008,16166,12959.909835
-493239.363273,16166,12967.153818
-513842.957425,16166,12974.374713
-539696.119257,16166,12981.592255
-632055.041945,16166,12988.851705
-613095.617836,16166,12996.021441
-586924.298506,16166,13003.289378
-618907.312946,16166,13010.533546
-535313.446833,16166,13017.798616
-544542.456233,16166,13024.984833
-611361.24778,16166,13032.139859
-517950.9262,16166,13039.493997
-520127.168126,16166,13046.762296
-508335.469121,16166,13053.946831
-423964.034081,16166,13061.151556
-501899.424772,16166,13068.412258
-458070.294914,16166,13075.618488
-585123.396293,16166,13082.812599
-423113.941994,16166,13090.040386
-497555.643846,16166,13097.278395
-501645.729685,16166,13104.648228
-524979.659122,16166,13111.898326
-587092.200545,16166,13119.187257
-554974.166294,16166,13126.450445
-504537.722079,16166,13133.659238
-585950.945743,16166,13140.908441
-504189.314583,16166,13148.299456
-411080.229802,16166,13155.560567
-544418.195986,16166,13162.768516
-595783.59034,16166,13169.974843
-544105.954226,16166,13177.229365
-493871.996656,16166,13184.506871
-549165.256607,16166,13191.865151
-488575.151498,16166,13199.192688
-543567.27487,16166,13206.50503
-692017.82764,16166,13213.781351
-530449.093818,16166,13220.960684
-483080.568459,16166,13228.107316
-631421.260729,16166,13235.333227
-625595.389311,16166,13242.622197
-526577.482207,16166,13249.842222
-701134.735732,16166,13257.048551
-530734.918545,16166,13264.291004
-493650.065115,16166,13271.571135
-687239.000038,16166,13278.858983
-568647.402618,16166,13286.115727
-854153.109685,16166,13293.381523
-508638.849361,16166,13300.605476
-651253.304884,16166,13307.856591
-755352.627275,16166,13315.127158
-620662.87051,16166,13322.402798
-593532.06522,16166,13329.780751
-702189.09307,16166,13337.100188
-641793.243277,16166,13344.371241
-524062.613963,16166,13351.59383
-541432.732997,16166,13358.879313
-592898.088163,16166,13366.151621
-644030.615824,16166,13373.405791
-592167.269545,16166,13380.769626
-717409.742626,16166,13388.044549
-673345.416671,16166,13395.313887
-764617.400867,16166,13402.573344
-766005.046257,16166,13409.861719
-654330.890302,16166,13417.121228
-532648.166619,16166,13424.398242
-846058.947229,16166,13431.701905
-859568.347857,16166,13438.946526
-643378.744486,16166,13446.20374
-673970.652684,16166,13453.43573
-678010.099323,16166,13460.701358
-575281.663021,16166,13468.076007
-895599.415035,16166,13475.493348
-591211.814361,16166,13482.743223
-657076.065467,16166,13490.018849
-712630.476039,16166,13497.268371
-852838.695386,16166,13504.561154
-626106.082174,16166,13511.843033
-530639.413981,16166,13519.082645
-623025.217216,16166,13526.35444
-643805.351033,16166,13533.573809
-620995.661383,16166,13540.813102
-531009.894303,16166,13548.125122
-675064.706452,16166,13555.417727
-720143.413518,16166,13562.691274
-634846.820966,16166,13569.928587
-693699.596594,16166,13577.243727
-688067.679917,16166,13584.538564
-595528.636739,16166,13591.853463
-683571.5138,16166,13599.11287
-658735.58415,16166,13606.425193
-682338.245081,16166,13613.738343
-614752.063435,16166,13621.035824
-740639.836354,16166,13628.360695
-609573.22359,16166,13635.646972
-556936.103314,16166,13642.976604
-720793.650234,16166,13650.262931
-655299.173537,16166,13657.605179
-758342.142415,16166,13664.966619
-821033.168787,16166,13672.237694
-977643.03139,16166,13679.51807
-603975.220987,16166,13686.745584
-567414.239617,16166,13694.004349
-716335.586733,16166,13701.393616
-643612.017512,16166,13708.683367
-619459.898481,16166,13716.011951
-690886.772156,16166,13723.254063
-645068.334533,16166,13730.42879
-551142.734779,16166,13737.667434
-618694.552886,16166,13744.881583
-565186.378757,16166,13752.092434
-583892.69317,16166,13759.279155
-547335.380041,16166,13766.500925
-844124.913252,16166,13773.713032
-728086.062194,16166,13780.987285
-555852.648502,16166,13788.213361
-626665.550877,16166,13795.491709
-616589.195415,16166,13802.732813
-551637.769533,16166,13809.990135
-548096.150256,16166,13817.194186
-631215.908013,16166,13824.474473
-690955.014242,16166,13831.765841
-553501.190012,16166,13838.978336
-561220.829308,16166,13846.289933
-669190.609814,16166,13853.51597
-643066.998364,16166,13860.757911
-642939.93986,16166,13868.010893
-626666.576422,16166,13875.270969
-744208.956697,16166,13882.519122
-586369.185639,16166,13889.888887
