#{"t_start": 1747500406.7495368, "env_id": "BuildingEnv"}
r,l,t
-209046281.189172,16166,11268.863162
-188315959.245367,16166,11276.206259
-166023695.001423,16166,11282.226001
-134642942.473536,16166,11288.897256
-109040153.975227,16166,11295.923236
-71299067.030437,16166,11302.618718
-39895327.289717,16166,11309.947533
-22643122.191812,16166,11315.799339
-21310828.749651,16166,11321.710737
-23815671.156058,16166,11328.95374
-71251519.672157,16166,11337.566817
-89156638.312082,16166,11346.246819
-74894270.044438,16166,11354.222157
-49955399.480391,16166,11361.537778
-29632559.13121,16166,11370.597429
-22711620.30761,16166,11377.934829
-21247520.64041,16166,11385.916537
-19757706.436374,16166,11392.586344
-19501650.890306,16166,11399.210155
-23511291.170682,16166,11406.443362
-23234038.116906,16166,11415.069928
-19733386.732738,16166,11423.121377
-23572640.979201,16166,11429.841064
-44190593.050485,16166,11436.904195
-41408892.511454,16166,11444.263772
-41889626.632513,16166,11454.288595
-54095433.363615,16166,11463.641707
-51495961.200797,16166,11471.668913
-35111341.055483,16166,11477.71661
-64215263.729959,16166,11483.713771
-124189799.77281,16166,11490.403533
-118185626.775911,16166,11497.681539
-97295341.23635,16166,11505.411554
-75029503.462383,16166,11513.40994
-49773866.761443,16166,11521.450901
-36478565.071045,16166,11528.827235
-34820285.356754,16166,11536.807282
-21515974.056656,16166,11546.144701
-43731942.131865,16166,11554.825396
-53850556.314428,16166,11560.779344
-49817243.202849,16166,11569.494804
-33040528.197573,16166,11576.229544
-26893706.411624,16166,11583.306572
-22551637.413423,16166,11589.272249
-15412592.227029,16166,11597.949488
-23854970.342987,16166,11605.445894
-32237471.373482,16166,11615.381203
-29159520.307914,16166,11622.104604
-25174170.749351,16166,11631.537641
-17150824.305748,16166,11640.88676
-19809867.342663,16166,11647.549311
-33532947.85926,16166,11654.599199
-26133080.529691,16166,11661.187828
-52202424.181174,16166,11669.217372
-96218437.546586,16166,11675.900056
-93116650.212522,16166,11685.28673
-80446967.340677,16166,11695.383168
-68782721.802817,16166,11705.456529
-41334653.444308,16166,11712.81631
-24424969.099474,16166,11721.474643
-23176346.628609,16166,11730.151478
-21458646.605806,16166,11736.587065
-24457434.851227,16166,11745.237914
-32500340.740217,16166,11751.224114
-23086076.165235,16166,11762.599779
-24127025.041279,16166,11771.276957
-108056484.988976,16166,11778.049057
-126380245.695525,16166,11784.719501
-129545735.474429,16166,11791.438653
-119558534.618302,16166,11797.521038
-88641078.248007,16166,11804.603205
-87816119.661081,16166,11812.674929
-64627034.617786,16166,11820.688547
-50382373.198955,16166,11828.63904
-57282435.354058,16166,11834.633438
-93864838.388925,16166,11841.988445
-93327714.261838,16166,11850.631836
-88735144.724203,16166,11859.988969
-77923108.518555,16166,11868.70017
-56577086.764353,16166,11874.997978
-28946040.376776,16166,11884.34608
-28474589.348242,16166,11893.000177
-21583998.041706,16166,11901.608384
-59873379.791561,16166,11907.505321
-57324676.067573,16166,11915.551543
-43644606.437742,16166,11924.940444
-25315360.271943,16166,11930.912418
-20979923.478455,16166,11938.905679
-21993508.533374,16166,11948.33974
-19627044.398551,16166,11956.645318
-23572147.861537,16166,11964.631133
-21807029.911337,16166,11973.295049
-22073445.500687,16166,11981.284415
-31308280.818747,16166,11990.691134
-31315639.016661,16166,12002.026757
-25227727.753384,16166,12011.296372
-25328286.119462,16166,12019.269751
-22192231.850704,16166,12027.376303
-22395142.952441,16166,12035.707252
-78875510.912939,16166,12042.432165
-61474230.257901,16166,12048.531781
-68242312.285069,16166,12055.910975
