#{"t_start": 1747564208.949767, "env_id": "BuildingEnv"}
r,l,t
-120569751.656668,16166,13528.904505
-86532577.265785,16166,13535.59537
-63686092.731786,16166,13542.813572
-68871826.328427,16166,13549.441454
-75445636.448613,16166,13556.588504
-75072606.490607,16166,13565.335078
-104926028.124461,16166,13575.673301
-101579047.613044,16166,13581.785375
-96808581.873346,16166,13590.849308
-89322693.079007,16166,13599.041806
-79800691.75021,16166,13604.818342
-55486478.24457,16166,13610.801245
-70193637.374701,16166,13618.453335
-83072221.803409,16166,13627.179323
-99489124.264699,16166,13635.99895
-89927916.926883,16166,13644.833395
-88471703.96234,16166,13651.520352
-88231171.114087,16166,13658.71805
-75535375.731633,16166,13668.593552
-103233004.170308,16166,13674.440609
-84946163.104491,16166,13683.688217
-64343088.044278,16166,13693.050247
-77387089.643283,16166,13703.480687
-109019474.828252,16166,13712.776597
-74709606.205695,16166,13722.497917
-63405077.057103,16166,13731.082316
-59976248.338193,16166,13740.841823
-55861201.03912,16166,13748.016951
-50075004.33899,16166,13754.588312
-61859278.743059,16166,13763.571352
-64450886.529621,16166,13772.838688
-56600034.354489,16166,13781.07335
-71538857.99105,16166,13787.226217
-72692812.997508,16166,13796.490893
-90006654.940828,16166,13805.661958
-85752402.777879,16166,13814.343475
-96264905.386565,16166,13822.955462
-82641580.366891,16166,13831.040673
-58396141.623644,16166,13838.359991
-67887045.844224,16166,13847.094744
-68667484.489288,16166,13853.741071
-84765148.711821,16166,13860.348482
-74953927.111186,16166,13869.758895
-93132260.469677,16166,13878.05476
-108150800.703028,16166,13885.175169
-102144190.962595,16166,13891.245668
-104583320.270576,16166,13897.896333
-96054574.59074,16166,13905.469366
-77912543.641384,16166,13913.384239
-87453074.912087,16166,13921.191279
-85741630.096522,16166,13928.398164
-69144079.834222,16166,13935.025517
-94028275.635296,16166,13941.805808
-82264598.537494,16166,13949.727599
-65564003.457146,16166,13957.671877
-70354825.935142,16166,13965.555259
-81814335.747334,16166,13973.951662
-78480517.444588,16166,13980.332833
-68688446.507028,16166,13988.219352
-53529288.24323,16166,13996.033007
-73952985.204514,16166,14002.243622
-76863329.606169,16166,14008.933957
-78413627.166152,16166,14016.691799
-79364045.801562,16166,14024.872416
-126917441.387522,16166,14032.532232
-105388039.676055,16166,14039.632906
-99350173.636123,16166,14048.830657
-92200723.17107,16166,14057.74888
-66001959.686952,16166,14064.9212
-60027718.198279,16166,14072.748591
-81029172.954618,16166,14080.096091
-88515025.46749,16166,14087.368402
-79123727.950033,16166,14094.041114
-82714488.041641,16166,14101.321254
-99633708.754079,16166,14108.583573
-110431723.527845,16166,14117.609072
-115472576.689505,16166,14125.078601
-98513827.99897,16166,14131.66082
-104479298.385113,16166,14138.771644
-90199870.697273,16166,14144.754209
-128669367.229658,16166,14151.980845
-181519113.029868,16166,14158.649765
-187251409.241423,16166,14165.347023
-132031780.724791,16166,14172.597252
-105177757.72232,16166,14181.035222
-91714963.08738,16166,14189.539815
-78309886.256828,16166,14199.093026
-69765534.312561,16166,14209.135924
-78570193.934776,16166,14216.390677
-94259411.376844,16166,14224.213802
-80778440.785736,16166,14230.791091
-74025972.207891,16166,14238.360123
-92348043.312384,16166,14245.511243
-103833549.537163,16166,14254.444779
-72722270.197064,16166,14261.361566
-87329738.549517,16166,14270.743915
-57461475.147793,16166,14278.550974
-86975899.419506,16166,14286.877871
-98446113.89982,16166,14294.695701
-90930414.05917,16166,14301.983241
-55631951.743263,16166,14309.253843
-53460521.514477,16166,14317.055593
-56153502.115402,16166,14323.158347
-62878073.314852,16166,14329.872128
-50739157.925081,16166,14335.644786
-51551691.646008,16166,14342.782551
-72039248.902614,16166,14351.045317
-73287800.404359,16166,14358.215722
-78088498.014028,16166,14366.571167
-75825354.251479,16166,14374.369025
-63280406.847404,16166,14381.067824
-89340777.39315,16166,14389.495992
-65951300.088271,16166,14398.525652
-65153695.846658,16166,14404.827284
-65889189.977063,16166,14410.890202
-74000702.402376,16166,14417.549319
-62661329.031721,16166,14427.141047
-71835987.762948,16166,14434.737819
-99632938.331881,16166,14443.463343
-94617318.451373,16166,14451.653598
-105191354.233452,16166,14458.339602
-112741681.309634,16166,14467.637629
-80725385.408251,16166,14475.895998
-92321629.881885,16166,14484.37345
-92495647.229631,16166,14490.511652
-71970069.088385,16166,14497.174226
-85939254.922391,16166,14504.344016
-83209672.349478,16166,14512.06411
-90668873.281742,16166,14520.858024
-89061545.821392,16166,14528.539914
-101679680.726786,16166,14537.815624
-73613692.317273,16166,14546.486037
-62508927.865691,16166,14553.273243
-42274260.247919,16166,14561.968061
-55517516.450773,16166,14569.64172
-66269545.603611,16166,14577.413957
-58513114.414077,16166,14584.60012
-62235595.200791,16166,14591.265482
-74216033.186779,16166,14599.047516
-84331953.014623,16166,14607.856045
-82338381.420612,16166,14617.21866
-90820563.137679,16166,14624.117134
-69335297.358972,16166,14630.728034
-78509109.524556,16166,14637.317073
-51890289.391038,16166,14644.447582
-69384350.71575,16166,14653.240048
-60201297.852303,16166,14663.106208
-87640980.967252,16166,14669.281305
-94889972.471557,16166,14675.375639
-93033581.523599,16166,14682.553275
-96906417.118573,16166,14689.185577
-89800467.12376,16166,14696.555112
-69514642.762412,16166,14704.277304
-67682352.020924,16166,14713.542813
-88385631.727441,16166,14721.276019
-88175885.647171,16166,14728.624164
-121845902.443766,16166,14736.398445
-90589095.087666,16166,14744.71569
-69985258.343859,16166,14750.678146
-76252138.645878,16166,14757.160197
-70063255.442493,16166,14762.763651
-64060639.357407,16166,14769.370783
-50918940.582782,16166,14777.652472
-57554517.444885,16166,14788.081887
-65195036.113852,16166,14797.427685
-78838569.252797,16166,14805.68679
-83216236.765223,16166,14813.349837
-72291802.780853,16166,14821.638592
-79462219.729088,16166,14830.399279
-87134327.13815,16166,14836.204225
-58903628.01511,16166,14846.063242
-90861454.56091,16166,14854.247799
-79099535.956891,16166,14861.275846
-54168830.598202,16166,14869.462812
-72994005.79958,16166,14875.57318
-79906335.073513,16166,14883.285563
-68509804.076436,16166,14893.103519
-65605340.312845,16166,14900.307832
-59561796.796378,16166,14909.160913
-47465246.549069,16166,14916.05963
-50459950.177164,16166,14924.360855
-61619647.852941,16166,14931.501867
-180719558.528223,16166,14940.286723
-100909593.21705,16166,14946.910266
-75396720.894247,16166,14955.056952
-51061754.082751,16166,14961.033464
-41744976.413436,16166,14967.023573
-61291308.313327,16166,14975.809191
-66660024.185294,16166,14983.241463
-55284389.090248,16166,14989.904556
-55039769.906128,16166,14998.178043
-62647158.506711,16166,15006.446472
-60922828.289929,16166,15014.204142
-80122249.21498,16166,15021.425668
-115378154.772875,16166,15030.894003
-110134332.590954,16166,15041.132621
-92917410.359244,16166,15047.866225
-90841525.004785,16166,15055.249355
-104583878.314111,16166,15061.093565
-101821282.290487,16166,15067.217861
-98354873.492279,16166,15073.975009
-60270660.226868,16166,15081.674537
-94561534.216337,16166,15092.315667
-78803827.165798,16166,15100.615065
-58896030.420363,16166,15109.490155
-50955882.184148,16166,15118.892012
-63892416.16998,16166,15127.262403
-63947104.731479,16166,15135.452694
-55674806.897574,16166,15144.345014
-67521787.258736,16166,15154.34584
-59518748.220813,16166,15161.070734
-67162838.05558,16166,15169.566503
-85177947.345101,16166,15178.008136
-85388407.404356,16166,15187.525803
-82752756.96369,16166,15195.427879
-74157531.162406,16166,15202.698442
-80474143.476665,16166,15210.20311
-70983000.666349,16166,15217.976316
-66940762.414115,16166,15226.332613
-78865523.00958,16166,15236.824334
-74311909.414218,16166,15246.753218
-83014959.6684,16166,15255.752827
-90443082.479263,16166,15263.578267
-93656693.848851,16166,15272.433346
-98779723.531939,16166,15281.333458
-95289673.581758,16166,15289.687136
-97270270.870007,16166,15298.192228
-96875083.515842,16166,15304.298757
-104666384.887935,16166,15312.086185
-113891487.117295,16166,15320.018363
-136045039.436279,16166,15326.105109
-140974444.138563,16166,15333.942818
-133465580.381744,16166,15342.806223
-115021074.082379,16166,15351.184678
