#{"t_start": 1747453922.3865032, "env_id": "BuildingEnv"}
r,l,t
-87.197709,16166,9774.842203
-106.984184,16166,9782.801932
-127.902851,16166,9791.354742
-92.116116,16166,9800.592022
-111.992834,16166,9809.584819
-85.713983,16166,9816.803719
-207.136527,16166,9823.255289
-216.179961,16166,9830.525944
-181.756341,16166,9839.8
-95.134164,16166,9847.076021
-114.598451,16166,9853.610449
-108.571009,16166,9859.421615
-111.58654,16166,9866.678982
-196.710551,16166,9875.227879
-70.404198,16166,9882.860524
-94.833484,16166,9889.438672
-128.367972,16166,9894.565723
-117.92627,16166,9901.106524
-80.675562,16166,9907.095001
-102.765545,16166,9915.035307
-169.324045,16166,9923.68494
-115.604719,16166,9930.962676
-83.175582,16166,9940.310622
-72.478686,16166,9947.852582
-85.759986,16166,9954.39833
-165.435292,16166,9962.991864
-117.031129,16166,9970.86236
-78.57458,16166,9978.027908
-91.604808,16166,9983.889713
-155.253458,16166,9990.42075
-98.725466,16166,9996.968807
-131.052139,16166,10004.863949
-244.825697,16166,10012.25911
-106.915535,16166,10018.001925
-108.883081,16166,10026.628378
-193.022059,16166,10032.561036
-337.456054,16166,10040.521465
-251.892074,16166,10049.214411
-204.287529,16166,10057.170355
-298.366781,16166,10062.413743
-120.165966,16166,10069.638681
-176.508024,16166,10080.34145
-143.88394,16166,10087.304462
-169.724717,16166,10094.411644
-271.509546,16166,10100.879153
-853.427326,16166,10108.059287
-268.634796,16166,10113.206854
-195.00309,16166,10119.026231
-123.917809,16166,10128.382592
-134.536656,16166,10134.382205
-118.904248,16166,10143.704808
-135.711199,16166,10152.671523
-400.463099,16166,10161.894754
-129.419166,16166,10169.810703
-131.923439,16166,10179.773493
-129.583284,16166,10187.042816
-390.850227,16166,10194.80228
-241.817892,16166,10202.119206
-276.240179,16166,10210.701589
-216.345008,16166,10215.784293
-615.586497,16166,10221.537278
-763.291305,16166,10227.682371
-474.109074,16166,10233.473822
-135.74035,16166,10242.029236
-198.761253,16166,10249.874973
-212.5458,16166,10257.794934
-81.72892,16166,10265.08383
-100.710328,16166,10270.303857
-130.192436,16166,10277.544335
-98.953134,16166,10286.152036
-250.611419,16166,10295.071542
-217.975404,16166,10304.341846
-164.090354,16166,10314.292743
-193.929016,16166,10321.523441
-241.544303,16166,10329.418031
-201.540983,16166,10336.76055
-619.566832,16166,10343.388264
-715.239,16166,10350.630449
-562.169894,16166,10357.907944
-139.069465,16166,10363.799772
-248.11387,16166,10369.5069
-86.706263,16166,10375.392696
-137.357738,16166,10382.723819
-160.202532,16166,10391.308633
-110.496944,16166,10398.551591
-194.811252,16166,10404.453532
-95.989329,16166,10412.387271
-103.092623,16166,10420.377666
-89.486174,16166,10428.375359
-99.401325,16166,10435.298538
-122.636208,16166,10441.148864
-103.674099,16166,10447.659759
-64.192311,16166,10456.397218
-206.621777,16166,10465.0523
-347.245544,16166,10472.323023
-77.401756,16166,10477.521643
-223.846101,16166,10486.077435
-95.556262,16166,10492.691045
-110.119878,16166,10500.372751
-70.89077,16166,10506.282923
-279.885489,16166,10513.557151
-104.946853,16166,10523.474744
-305.13225,16166,10530.75992
-186.372559,16166,10535.946348
-84.409806,16166,10542.055938
-130.072815,16166,10550.419264
-178.149912,16166,10558.387095
-105.309463,16166,10567.709085
-94.627247,16166,10575.408338
-81.500385,16166,10583.295486
-818.360619,16166,10591.195924
-596.786607,16166,10597.81424
-109.661385,16166,10603.69543
